trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1279,False,"{'a': 0.5, 'e': 0.6174505707437155}",20,14,12.648918900765716,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.6928958219201651}",30,1,-51.198886388052046,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 1}",1
1281,False,"{'a': 0.5, 'e': 0.7614178870848962}",20,0,-122.30663902624447,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
1282,False,"{'a': 0.5, 'e': 0.8223321164131824}",25,0,-32.26260214396519,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1283,False,"{'a': 0.5, 'e': 0.875029875061108}",30,0,-32.62573603281032,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
1284,False,"{'a': 0.5, 'e': 0.9189846244438445}",25,0,-168.47973262995018,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
1285,False,"{'a': 0.5, 'e': 0.953757183235068}",25,0,-97.22011100745479,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1286,False,"{'a': 0.5, 'e': 0.9790001155216165}",20,0,-177.51444922438975,"{0: 11, 1: 0, 2: 3, 3: 4, 4: 2}",0
1287,False,"{'a': 0.5, 'e': 0.9944612022682896}",20,0,-71.48671226321432,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1288,False,"{'a': 0.5, 'e': 0.9999859614070618}",20,0,-123.07890480192029,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
1289,False,"{'a': 0.5, 'e': 0.9955191913708666}",20,0,-112.90235945924898,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
1290,False,"{'a': 0.5, 'e': 0.9811055226493881}",20,0,-76.35865910962333,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1291,False,"{'a': 0.5, 'e': 0.9568889718559658}",20,0,-97.93077738982066,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
1292,False,"{'a': 0.5, 'e': 0.923111502761189}",25,15,-19.936890297175434,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.8801106086709253}",20,0,-79.91972862664949,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1294,False,"{'a': 0.5, 'e': 0.8283159403047103}",30,0,-96.50434853328265,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
1295,False,"{'a': 0.5, 'e': 0.7682450128678183}",30,0,-199.43757142795025,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 4}",0
1296,False,"{'a': 0.5, 'e': 0.70049803521039}",20,14,-9.87743779595424,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.6257519127389827}",25,6,-107.07314572639237,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 2}",1
1298,False,"{'a': 0.5, 'e': 0.54475348400159}",30,0,-2.632776361312348,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1299,False,"{'a': 0.5, 'e': 0.45831205852361473}",25,2,-25.26277592649789,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
1300,False,"{'a': 0.5, 'e': 0.3672913304546965}",20,0,-49.31457277356098,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1301,False,"{'a': 0.5, 'e': 0.2726007488222473}",20,8,-30.65428981286806,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1302,False,"{'a': 0.5, 'e': 0.17518643061736572}",25,19,10.463320737265192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.07602170750671775}",20,9,9.422982337579661,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.023902599375901803}",30,21,16.604611090105024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.12358807938670624}",30,20,19.058714029342834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.22203870816106638}",30,19,-32.83445250491275,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1307,False,"{'a': 0.5, 'e': 0.318270799559747}",30,15,13.69637828929621,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.4113228343355381}",20,10,-23.08945969907279,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1309,False,"{'a': 0.5, 'e': 0.500265067315901}",30,0,-206.80596293674068,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 5}",0
1310,False,"{'a': 0.5, 'e': 0.5842088171092893}",20,11,-67.63077800062929,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
1311,False,"{'a': 0.5, 'e': 0.6623153455158822}",30,10,-33.611918285759934,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
1312,False,"{'a': 0.5, 'e': 0.7338042379224459}",35,0,-129.72446428399476,"{0: 23, 1: 3, 2: 6, 3: 2, 4: 1}",0
1313,False,"{'a': 0.5, 'e': 0.7979612009470995}",20,0,-91.81039914063287,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1314,False,"{'a': 0.5, 'e': 0.8541451994227945}",20,0,-107.02416478111267,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
1315,False,"{'a': 0.5, 'e': 0.9017948614087224}",25,0,-141.25355281581568,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
1316,False,"{'a': 0.5, 'e': 0.9404340872332042}",25,1,-159.60745749506978,"{0: 15, 1: 0, 2: 4, 3: 3, 4: 2}",1
1317,False,"{'a': 0.5, 'e': 0.9696768065242383}",30,0,-142.72278749553155,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
1318,False,"{'a': 0.5, 'e': 0.9892308356970101}",25,9,-99.4471979368059,"{0: 9, 1: 2, 2: 2, 3: 2, 4: 1}",1
1319,False,"{'a': 0.5, 'e': 0.9989007973557377}",20,0,-126.93909514315837,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
1320,False,"{'a': 0.5, 'e': 0.9985900724399912}",20,0,-109.1424308259942,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
1321,False,"{'a': 0.5, 'e': 0.9883017656104169}",30,0,-246.93436909989782,"{0: 16, 1: 3, 2: 5, 3: 2, 4: 4}",0
1322,False,"{'a': 0.5, 'e': 0.9681386742279867}",30,0,-41.2811586558648,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
1323,False,"{'a': 0.5, 'e': 0.9383022612367735}",20,0,-57.17032411442456,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1324,False,"{'a': 0.5, 'e': 0.899090642212774}",20,0,-69.21625730425531,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1325,False,"{'a': 0.5, 'e': 0.8508956066916382}",20,0,-48.21374097784558,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1326,False,"{'a': 0.5, 'e': 0.7941987035371325}",20,0,-68.17107480463754,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1327,False,"{'a': 0.5, 'e': 0.7295664294640529}",25,0,-72.0188877578579,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1328,False,"{'a': 0.5, 'e': 0.6576445687903847}",20,0,-141.67808401391355,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
1329,False,"{'a': 0.5, 'e': 0.5791517409737558}",25,3,-39.61388340106382,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
1330,False,"{'a': 0.5, 'e': 0.4948722204034305}",25,1,1.772998016698421,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.4056481001898418}",20,0,13.14777891377143,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1332,False,"{'a': 0.5, 'e': 0.3123708782485641}",20,12,2.8703827760287117,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.21597254974793711}",20,0,7.416368072912186,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1334,False,"{'a': 0.5, 'e': 0.11741629492126229}",25,15,18.828620507457035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.01768685528840119}",35,10,40.633337615328806,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.08221930555600455}",20,10,19.612028580971035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.18130395827741175}",25,7,25.580991123223875,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.27857708177880347}",20,0,15.543494624985657,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1339,False,"{'a': 0.5, 'e': 0.37306675516440196}",25,12,-69.02085065133943,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 1}",1
1340,False,"{'a': 0.5, 'e': 0.4638288688518717}",20,0,-61.339340570177136,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1341,False,"{'a': 0.5, 'e': 0.5499565578032135}",25,0,-30.422633189279438,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1342,False,"{'a': 0.5, 'e': 0.6305892626204765}",20,3,-46.36645576758574,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.7049213279707096}",20,0,-153.48440234143564,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
1344,False,"{'a': 0.5, 'e': 0.7722100524278709}",25,0,-134.32493457469954,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
1345,False,"{'a': 0.5, 'e': 0.8317831092998796}",25,0,-90.45458093817206,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1346,False,"{'a': 0.5, 'e': 0.8830452642947053}",25,0,-127.2034192308941,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
1347,False,"{'a': 0.5, 'e': 0.925484322904666}",30,1,-99.16526252209404,"{0: 20, 1: 0, 2: 8, 3: 0, 4: 1}",1
1348,False,"{'a': 0.5, 'e': 0.9586762480845945}",20,0,-119.63523027707255,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
1349,False,"{'a': 0.5, 'e': 0.982289397089898}",25,0,-161.15791020358216,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
1350,False,"{'a': 0.5, 'e': 0.9960878351411849}",20,0,-201.65028606328463,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 3}",0
1351,False,"{'a': 0.5, 'e': 0.999933692806604}",25,0,-154.0837286924425,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
1352,False,"{'a': 0.5, 'e': 0.9937885435476309}",25,0,-138.60278234459406,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
1353,False,"{'a': 0.5, 'e': 0.9777137876643482}",30,0,-121.10023845509905,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
1354,False,"{'a': 0.5, 'e': 0.9518700388039337}",20,0,-123.9705312965543,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1355,False,"{'a': 0.5, 'e': 0.916515519162193}",30,0,-153.48962477140088,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
1356,False,"{'a': 0.5, 'e': 0.8720034794127358}",20,1,-27.817055284850156,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.8187786691429983}",20,0,-37.97787646789497,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1358,False,"{'a': 0.5, 'e': 0.7573728930634428}",25,0,-103.19547700971246,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
1359,False,"{'a': 0.5, 'e': 0.6883996973905913}",25,0,-274.4714007037847,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 6}",0
1360,False,"{'a': 0.5, 'e': 0.6125482394960996}",25,9,-78.80094596664989,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
1361,False,"{'a': 0.5, 'e': 0.5305764020740911}",20,0,-26.506679182171727,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1362,False,"{'a': 0.5, 'e': 0.4433032206277738}",25,0,6.352952699660507,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1363,False,"{'a': 0.5, 'e': 0.3516006999375306}",20,5,14.074168923357277,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.2563851012772511}",20,0,-1.0825328108014318,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1365,False,"{'a': 0.5, 'e': 0.15860778743465642}",20,8,-39.84167700864367,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1366,False,"{'a': 0.5, 'e': 0.05924571700877874}",25,8,32.679074338429444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.0407083170374487}",35,22,2.200701197002198,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.14025560703619017}",25,0,6.515838281678423,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1369,False,"{'a': 0.5, 'e': 0.23840150937176585}",20,12,10.093179907519527,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.33416538263076073}",20,13,12.908024361305827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.4265903858468989}",30,1,-42.34008284868745,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 1}",1
1372,False,"{'a': 0.5, 'e': 0.5147530389397132}",25,9,-66.37835397482675,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 1}",1
1373,False,"{'a': 0.5, 'e': 0.5977724498221489}",25,7,-35.78154198402745,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
1374,False,"{'a': 0.5, 'e': 0.674819115983263}",20,0,-34.70602511641281,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1375,False,"{'a': 0.5, 'e': 0.7451232126030157}",20,0,-76.04918988797046,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1376,False,"{'a': 0.5, 'e': 0.8079822843874269}",30,0,-99.76861025051922,"{0: 20, 1: 5, 2: 2, 3: 2, 4: 1}",0
1377,False,"{'a': 0.5, 'e': 0.8627682642696879}",30,13,-93.40956156036546,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
1378,False,"{'a': 0.5, 'e': 0.9089337488486212}",20,6,-20.288615470385427,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.9460174678626113}",30,0,-157.2584157849989,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
1380,False,"{'a': 0.5, 'e': 0.9736488930495181}",35,0,-156.6572289379865,"{0: 25, 1: 2, 2: 5, 3: 0, 4: 3}",0
1381,False,"{'a': 0.5, 'e': 0.9915519403426089}",25,0,-90.2896478077569,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
1382,False,"{'a': 0.5, 'e': 0.9995477284112925}",20,0,-89.74086318019984,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1383,False,"{'a': 0.5, 'e': 0.9975563659842384}",20,0,-116.50363354558425,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1384,False,"{'a': 0.5, 'e': 0.9855977500965645}",35,0,-182.9954289002751,"{0: 19, 1: 2, 2: 11, 3: 2, 4: 1}",0
1385,False,"{'a': 0.5, 'e': 0.9637913672852274}",25,0,-102.58596374543929,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
1386,False,"{'a': 0.5, 'e': 0.9323550997190464}",25,9,-73.20745375818474,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
1387,False,"{'a': 0.5, 'e': 0.8916030481920811}",25,0,-141.90540361187186,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
1388,False,"{'a': 0.5, 'e': 0.8419423937323751}",25,0,-44.03157854458755,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1389,False,"{'a': 0.5, 'e': 0.7838693291836495}",20,2,-11.351392164233802,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.717964101410472}",30,1,-70.59414635062035,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 1}",1
1391,False,"{'a': 0.5, 'e': 0.6448852136633805}",30,14,-100.25627436389979,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 2}",1
1392,False,"{'a': 0.5, 'e': 0.5653628460320516}",25,0,-62.594750630760736,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
1393,False,"{'a': 0.5, 'e': 0.4801915597273029}",30,3,-79.55542901627602,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 2}",1
1394,False,"{'a': 0.5, 'e': 0.3902223580879855}",25,7,-54.92127007992759,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
1395,False,"{'a': 0.5, 'e': 0.2963541836370153}",25,11,-46.32640108510313,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1396,False,"{'a': 0.5, 'e': 0.19952493614481323}",30,10,36.27053476805852,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.10070210144479917}",25,16,17.392126693090557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.0008730846348656809}",25,11,29.07949812770493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",30,13,33.315267287002335,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,18,15.451884334566111,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,0,34.10083731627183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",20,9,19.122389554283085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,11,18.257774805963297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,12,11.51965073852964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",30,24,10.74286035434018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,16,15.512981544625694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,23,13.551739964077079,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,8,21.645521343831863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",20,11,17.135117515227968,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",25,10,27.12427372103154,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,20,10.113674332973856,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,3,33.436263969640336,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,10,19.965624315163364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,12,14.654441291443552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,8,17.918334297389848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",30,18,18.171771814292647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,14,12.402355894132269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",25,14,20.17444016251981,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",30,20,18.512182675989806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",20,8,21.269233833325778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",20,9,21.069419801606394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",20,0,30.261213702574697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
25,True,"{'a': 0.0, 'e': 0.0}",20,6,24.73691100623337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",30,13,32.13215875642091,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",25,6,31.607897451794557,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,16,10.197752717564473,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",20,11,15.31453629772798,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",25,7,32.02241293936953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,9,21.808183481277556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,3,39.77215140836659,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",30,17,29.295945419705223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,11,20.011323521891903,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",25,11,23.037156192555187,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",25,11,26.39732598482309,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",25,10,30.84631484148799,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",25,14,21.929137193942328,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",25,7,36.24986177445938,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",30,16,24.657809950387684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",25,17,14.575379483092654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",25,15,19.707003034129436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,12,15.653326869068554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,12,15.071906763323478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",25,19,15.053907760454994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,7,25.209274353853495,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",20,7,23.365965008058453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",20,11,15.287161972945741,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",25,19,10.923882419994648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",25,15,18.15236484090651,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
